date,city,precip_mm,rainy_day,year,month
2019-07-18,Seattle,3.302,1,2019,7
2019-07-19,Seattle,15.748,1,2019,7
2019-07-20,Seattle,0.508,1,2019,7
2019-07-21,Seattle,0.0,0,2019,7
2019-07-22,Seattle,0.0,0,2019,7
2019-07-23,Seattle,0.0,0,2019,7
2019-07-24,Seattle,0.0,0,2019,7
2019-07-25,Seattle,0.0,0,2019,7
2019-07-26,Seattle,0.0,0,2019,7
2019-07-27,Seattle,0.0,0,2019,7
2019-07-28,Seattle,0.0,0,2019,7
2019-07-29,Seattle,0.0,0,2019,7
2019-07-30,Seattle,0.0,0,2019,7
2019-07-31,Seattle,0.0,0,2019,7
2019-08-01,Seattle,0.0,0,2019,8
2019-08-02,Seattle,6.35,1,2019,8
2019-08-03,Seattle,0.0,0,2019,8
2019-08-04,Seattle,0.0,0,2019,8
2019-08-05,Seattle,0.0,0,2019,8
2019-08-06,Seattle,0.0,0,2019,8
2019-08-07,Seattle,0.0,0,2019,8
2019-08-08,Seattle,0.0,0,2019,8
2019-08-09,Seattle,0.0,0,2019,8
2019-08-10,Seattle,11.937999999999999,1,2019,8
2019-08-11,Seattle,4.571999999999999,1,2019,8
2019-08-12,Seattle,0.254,1,2019,8
2019-08-13,Seattle,0.0,0,2019,8
2019-08-14,Seattle,0.0,0,2019,8
2019-08-21,Seattle,,0,2019,8
2019-08-22,Seattle,3.302,1,2019,8
2019-08-23,Seattle,0.0,0,2019,8
2019-08-24,Seattle,0.0,0,2019,8
2019-08-25,Seattle,0.0,0,2019,8
2019-08-26,Seattle,0.0,0,2019,8
2019-08-27,Seattle,0.0,0,2019,8
2019-08-28,Seattle,0.0,0,2019,8
2019-08-29,Seattle,0.0,0,2019,8
2019-08-30,Seattle,5.588,1,2019,8
2019-08-31,Seattle,0.254,1,2019,8
2019-09-01,Seattle,0.0,0,2019,9
2019-09-02,Seattle,0.0,0,2019,9
2019-09-03,Seattle,0.0,0,2019,9
2019-09-04,Seattle,0.0,0,2019,9
2019-09-05,Seattle,0.0,0,2019,9
2019-09-06,Seattle,0.0,0,2019,9
2019-09-07,Seattle,0.0,0,2019,9
2019-09-08,Seattle,15.493999999999998,1,2019,9
2019-09-09,Seattle,2.54,1,2019,9
2019-09-10,Seattle,13.97,1,2019,9
2019-09-11,Seattle,0.508,1,2019,9
2019-09-12,Seattle,0.0,0,2019,9
2019-09-13,Seattle,5.334,1,2019,9
2019-09-14,Seattle,0.254,1,2019,9
2019-09-15,Seattle,8.889999999999999,1,2019,9
2019-09-16,Seattle,4.826,1,2019,9
2019-09-17,Seattle,1.016,1,2019,9
2019-09-18,Seattle,8.128,1,2019,9
2019-09-19,Seattle,0.0,0,2019,9
2019-09-20,Seattle,0.508,1,2019,9
2019-09-21,Seattle,0.0,0,2019,9
2019-09-22,Seattle,0.508,1,2019,9
2019-09-23,Seattle,8.128,1,2019,9
2019-09-24,Seattle,4.064,1,2019,9
2019-09-25,Seattle,0.0,0,2019,9
2019-09-26,Seattle,1.016,1,2019,9
2019-09-27,Seattle,7.874,1,2019,9
2019-09-28,Seattle,5.842,1,2019,9
2019-09-29,Seattle,6.35,1,2019,9
2019-09-30,Seattle,0.7619999999999999,1,2019,9
2019-10-01,Seattle,0.0,0,2019,10
2019-10-02,Seattle,0.0,0,2019,10
2019-10-03,Seattle,0.508,1,2019,10
2019-10-04,Seattle,2.032,1,2019,10
2019-10-05,Seattle,0.254,1,2019,10
2019-10-06,Seattle,0.0,0,2019,10
2019-10-07,Seattle,0.0,0,2019,10
2019-10-08,Seattle,0.0,0,2019,10
2019-10-09,Seattle,5.08,1,2019,10
2019-10-10,Seattle,0.0,0,2019,10
2019-10-11,Seattle,0.0,0,2019,10
2019-10-12,Seattle,0.0,0,2019,10
2019-10-13,Seattle,0.0,0,2019,10
2019-10-14,Seattle,0.0,0,2019,10
2019-10-15,Seattle,0.0,0,2019,10
2019-10-16,Seattle,3.302,1,2019,10
2019-10-17,Seattle,6.604,1,2019,10
2019-10-18,Seattle,2.794,1,2019,10
2019-10-19,Seattle,24.383999999999997,1,2019,10
2019-10-20,Seattle,4.571999999999999,1,2019,10
2019-10-21,Seattle,6.858,1,2019,10
2019-10-22,Seattle,5.588,1,2019,10
2019-10-23,Seattle,1.5239999999999998,1,2019,10
2019-10-24,Seattle,0.508,1,2019,10
2019-10-25,Seattle,0.0,0,2019,10
2019-10-26,Seattle,7.874,1,2019,10
2019-10-27,Seattle,0.7619999999999999,1,2019,10
2019-10-28,Seattle,0.0,0,2019,10
2019-10-29,Seattle,0.0,0,2019,10
2019-10-30,Seattle,0.0,0,2019,10
2019-10-31,Seattle,0.0,0,2019,10
2019-11-01,Seattle,0.0,0,2019,11
2019-11-02,Seattle,0.0,0,2019,11
2019-11-03,Seattle,0.0,0,2019,11
2019-11-04,Seattle,0.0,0,2019,11
2019-11-05,Seattle,0.0,0,2019,11
2019-11-06,Seattle,0.0,0,2019,11
2019-11-07,Seattle,0.0,0,2019,11
2019-11-08,Seattle,0.0,0,2019,11
2019-11-09,Seattle,2.54,1,2019,11
2019-11-10,Seattle,5.334,1,2019,11
2019-11-11,Seattle,0.0,0,2019,11
2019-11-12,Seattle,6.35,1,2019,11
2019-11-13,Seattle,1.016,1,2019,11
2019-11-14,Seattle,0.0,0,2019,11
2019-11-15,Seattle,4.826,1,2019,11
2019-11-16,Seattle,0.508,1,2019,11
2019-11-17,Seattle,2.794,1,2019,11
2019-11-18,Seattle,5.588,1,2019,11
2019-11-19,Seattle,18.541999999999998,1,2019,11
2019-11-20,Seattle,0.7619999999999999,1,2019,11
2019-11-21,Seattle,0.0,0,2019,11
2019-11-22,Seattle,0.0,0,2019,11
2019-11-30,Seattle,,0,2019,11
2019-12-01,Seattle,0.0,0,2019,12
2019-12-02,Seattle,0.7619999999999999,1,2019,12
2019-12-03,Seattle,0.0,0,2019,12
2019-12-04,Seattle,0.508,1,2019,12
2019-12-05,Seattle,0.7619999999999999,1,2019,12
2019-12-06,Seattle,0.0,0,2019,12
2019-12-07,Seattle,7.619999999999999,1,2019,12
2019-12-08,Seattle,4.3180000000000005,1,2019,12
2019-12-09,Seattle,0.508,1,2019,12
2019-12-10,Seattle,0.0,0,2019,12
2019-12-11,Seattle,4.3180000000000005,1,2019,12
2019-12-12,Seattle,10.921999999999999,1,2019,12
2019-12-13,Seattle,2.2859999999999996,1,2019,12
2019-12-14,Seattle,0.7619999999999999,1,2019,12
2019-12-15,Seattle,9.143999999999998,1,2019,12
2019-12-16,Seattle,2.032,1,2019,12
2019-12-17,Seattle,0.508,1,2019,12
2019-12-18,Seattle,0.0,0,2019,12
2019-12-19,Seattle,8.889999999999999,1,2019,12
2019-12-20,Seattle,48.26,1,2019,12
2019-12-21,Seattle,66.03999999999999,1,2019,12
2019-12-22,Seattle,8.382,1,2019,12
2019-12-23,Seattle,10.16,1,2019,12
2019-12-24,Seattle,1.27,1,2019,12
2019-12-25,Seattle,0.508,1,2019,12
2019-12-26,Seattle,0.0,0,2019,12
2019-12-27,Seattle,0.7619999999999999,1,2019,12
2019-12-28,Seattle,0.0,0,2019,12
2019-12-29,Seattle,0.508,1,2019,12
2019-12-30,Seattle,1.778,1,2019,12
2019-12-31,Seattle,0.7619999999999999,1,2019,12
2020-01-01,Seattle,3.8099999999999996,1,2020,1
2020-01-02,Seattle,8.382,1,2020,1
2020-01-03,Seattle,4.826,1,2020,1
2020-01-06,Seattle,,0,2020,1
2020-01-07,Seattle,12.191999999999998,1,2020,1
2020-01-08,Seattle,1.27,1,2020,1
2020-01-09,Seattle,1.016,1,2020,1
2020-01-10,Seattle,3.8099999999999996,1,2020,1
2020-01-11,Seattle,10.921999999999999,1,2020,1
2020-01-12,Seattle,3.0479999999999996,1,2020,1
2020-01-13,Seattle,2.794,1,2020,1
2020-01-14,Seattle,4.826,1,2020,1
2020-01-15,Seattle,0.254,1,2020,1
2020-01-16,Seattle,1.778,1,2020,1
2020-01-17,Seattle,0.254,1,2020,1
2020-01-18,Seattle,11.43,1,2020,1
2020-01-19,Seattle,1.016,1,2020,1
2020-01-20,Seattle,2.032,1,2020,1
2020-01-21,Seattle,5.588,1,2020,1
2020-01-22,Seattle,19.304,1,2020,1
2020-01-23,Seattle,11.43,1,2020,1
2020-01-24,Seattle,20.32,1,2020,1
2020-01-25,Seattle,10.16,1,2020,1
2020-01-26,Seattle,6.604,1,2020,1
2020-01-27,Seattle,4.3180000000000005,1,2020,1
2020-01-28,Seattle,24.892,1,2020,1
2020-01-29,Seattle,1.27,1,2020,1
2020-01-30,Seattle,5.08,1,2020,1
2020-01-31,Seattle,5.588,1,2020,1
2020-02-01,Seattle,36.57599999999999,1,2020,2
2020-02-02,Seattle,0.254,1,2020,2
2020-02-03,Seattle,0.7619999999999999,1,2020,2
2020-02-04,Seattle,0.254,1,2020,2
2020-02-05,Seattle,17.525999999999996,1,2020,2
2020-02-06,Seattle,34.036,1,2020,2
2020-02-07,Seattle,14.731999999999998,1,2020,2
2020-02-08,Seattle,5.08,1,2020,2
2020-02-09,Seattle,0.7619999999999999,1,2020,2
2020-02-10,Seattle,0.0,0,2020,2
2020-02-11,Seattle,0.0,0,2020,2
2020-02-12,Seattle,0.7619999999999999,1,2020,2
2020-02-13,Seattle,0.0,0,2020,2
2020-02-14,Seattle,2.54,1,2020,2
2020-02-15,Seattle,1.778,1,2020,2
2020-02-26,Seattle,,0,2020,2
2020-02-27,Seattle,0.254,1,2020,2
2020-02-28,Seattle,0.0,0,2020,2
2020-02-29,Seattle,3.0479999999999996,1,2020,2
2020-03-01,Seattle,0.254,1,2020,3
2020-03-02,Seattle,0.508,1,2020,3
2020-03-03,Seattle,3.0479999999999996,1,2020,3
2020-03-04,Seattle,0.254,1,2020,3
2020-03-05,Seattle,0.0,0,2020,3
2020-03-06,Seattle,18.034,1,2020,3
2020-03-07,Seattle,3.0479999999999996,1,2020,3
2020-03-08,Seattle,5.842,1,2020,3
2020-03-09,Seattle,0.508,1,2020,3
2020-03-10,Seattle,0.0,0,2020,3
2020-03-11,Seattle,1.778,1,2020,3
2020-03-12,Seattle,0.508,1,2020,3
2020-03-13,Seattle,2.54,1,2020,3
2020-03-14,Seattle,7.365999999999999,1,2020,3
2020-03-15,Seattle,0.0,0,2020,3
2020-03-16,Seattle,0.0,0,2020,3
2020-03-17,Seattle,0.0,0,2020,3
2020-03-18,Seattle,0.0,0,2020,3
2020-03-19,Seattle,0.0,0,2020,3
2020-03-20,Seattle,0.0,0,2020,3
2020-03-21,Seattle,0.0,0,2020,3
2020-03-22,Seattle,0.0,0,2020,3
2020-03-23,Seattle,0.0,0,2020,3
2020-03-24,Seattle,0.0,0,2020,3
2020-03-25,Seattle,8.636000000000001,1,2020,3
2020-03-26,Seattle,0.7619999999999999,1,2020,3
2020-03-27,Seattle,0.508,1,2020,3
2020-03-28,Seattle,0.7619999999999999,1,2020,3
2020-03-29,Seattle,16.256,1,2020,3
2020-03-30,Seattle,8.889999999999999,1,2020,3
2020-03-31,Seattle,12.446,1,2020,3
2020-04-01,Seattle,2.54,1,2020,4
2020-04-02,Seattle,0.254,1,2020,4
2020-04-03,Seattle,0.0,0,2020,4
2020-04-04,Seattle,0.508,1,2020,4
2020-04-05,Seattle,0.0,0,2020,4
2020-04-06,Seattle,0.0,0,2020,4
2020-04-07,Seattle,0.0,0,2020,4
2020-04-08,Seattle,0.0,0,2020,4
2020-04-09,Seattle,0.0,0,2020,4
2020-04-10,Seattle,0.0,0,2020,4
2020-04-11,Seattle,0.0,0,2020,4
2020-04-12,Seattle,0.0,0,2020,4
2020-04-13,Seattle,0.0,0,2020,4
2020-04-14,Seattle,0.0,0,2020,4
2020-04-15,Seattle,0.0,0,2020,4
2020-04-16,Seattle,0.0,0,2020,4
2020-04-17,Seattle,0.0,0,2020,4
2020-04-18,Seattle,0.508,1,2020,4
2020-04-19,Seattle,1.27,1,2020,4
2020-04-20,Seattle,0.0,0,2020,4
2020-04-21,Seattle,0.0,0,2020,4
2020-04-22,Seattle,0.7619999999999999,1,2020,4
2020-04-23,Seattle,20.827999999999996,1,2020,4
2020-04-24,Seattle,2.794,1,2020,4
2020-04-25,Seattle,3.0479999999999996,1,2020,4
2020-04-26,Seattle,5.08,1,2020,4
2020-04-27,Seattle,4.826,1,2020,4
2020-04-28,Seattle,0.254,1,2020,4
2020-04-29,Seattle,0.254,1,2020,4
2020-04-30,Seattle,1.016,1,2020,4
2020-05-01,Seattle,0.254,1,2020,5
2020-05-02,Seattle,1.5239999999999998,1,2020,5
2020-05-03,Seattle,4.826,1,2020,5
2020-05-04,Seattle,0.0,0,2020,5
2020-05-05,Seattle,0.0,0,2020,5
2020-05-06,Seattle,0.254,1,2020,5
2020-05-07,Seattle,0.508,1,2020,5
2020-05-08,Seattle,0.0,0,2020,5
2020-05-09,Seattle,0.0,0,2020,5
2020-05-10,Seattle,0.0,0,2020,5
2020-05-11,Seattle,0.0,0,2020,5
2020-05-12,Seattle,1.5239999999999998,1,2020,5
2020-05-13,Seattle,0.7619999999999999,1,2020,5
2020-05-14,Seattle,1.5239999999999998,1,2020,5
2020-05-15,Seattle,3.302,1,2020,5
2020-05-16,Seattle,0.508,1,2020,5
2020-05-17,Seattle,16.764,1,2020,5
2020-05-18,Seattle,0.508,1,2020,5
2020-05-19,Seattle,0.0,0,2020,5
2020-05-20,Seattle,0.0,0,2020,5
2020-05-21,Seattle,8.128,1,2020,5
2020-05-22,Seattle,4.3180000000000005,1,2020,5
2020-05-23,Seattle,11.43,1,2020,5
2020-05-24,Seattle,0.0,0,2020,5
2020-05-25,Seattle,1.5239999999999998,1,2020,5
2020-05-26,Seattle,2.54,1,2020,5
2020-05-27,Seattle,0.508,1,2020,5
2020-05-28,Seattle,0.0,0,2020,5
2020-05-29,Seattle,0.0,0,2020,5
2020-05-30,Seattle,0.0,0,2020,5
2020-05-31,Seattle,32.766,1,2020,5
2020-06-01,Seattle,1.016,1,2020,6
2020-06-02,Seattle,0.0,0,2020,6
2020-06-03,Seattle,0.508,1,2020,6
2020-06-04,Seattle,0.0,0,2020,6
2020-06-05,Seattle,0.0,0,2020,6
2020-06-06,Seattle,0.0,0,2020,6
2020-06-07,Seattle,1.016,1,2020,6
2020-06-08,Seattle,1.27,1,2020,6
2020-06-09,Seattle,2.54,1,2020,6
2020-06-10,Seattle,5.334,1,2020,6
2020-06-11,Seattle,0.7619999999999999,1,2020,6
2020-06-12,Seattle,4.3180000000000005,1,2020,6
2020-06-13,Seattle,6.35,1,2020,6
2020-06-14,Seattle,1.016,1,2020,6
2020-06-15,Seattle,2.032,1,2020,6
2020-06-16,Seattle,2.2859999999999996,1,2020,6
2020-06-17,Seattle,0.254,1,2020,6
2020-06-18,Seattle,0.0,0,2020,6
2020-06-19,Seattle,0.0,0,2020,6
2020-06-20,Seattle,0.254,1,2020,6
2020-06-21,Seattle,1.5239999999999998,1,2020,6
2020-06-22,Seattle,0.0,0,2020,6
2020-06-23,Seattle,0.0,0,2020,6
2020-06-24,Seattle,0.0,0,2020,6
2020-06-25,Seattle,0.0,0,2020,6
2020-06-26,Seattle,0.0,0,2020,6
2020-06-27,Seattle,0.254,1,2020,6
2020-06-28,Seattle,13.716,1,2020,6
2020-06-29,Seattle,0.254,1,2020,6
2020-06-30,Seattle,1.016,1,2020,6
2020-07-01,Seattle,1.778,1,2020,7
2020-07-02,Seattle,0.7619999999999999,1,2020,7
2020-07-03,Seattle,0.254,1,2020,7
2020-07-04,Seattle,0.0,0,2020,7
2020-07-05,Seattle,0.0,0,2020,7
2020-07-06,Seattle,0.0,0,2020,7
2020-07-07,Seattle,0.0,0,2020,7
2020-07-08,Seattle,0.0,0,2020,7
2020-07-09,Seattle,0.254,1,2020,7
2020-07-10,Seattle,0.254,1,2020,7
2020-07-11,Seattle,0.254,1,2020,7
2020-07-12,Seattle,0.7619999999999999,1,2020,7
2020-07-13,Seattle,1.27,1,2020,7
2020-07-14,Seattle,0.0,0,2020,7
2020-07-15,Seattle,0.0,0,2020,7
2020-07-16,Seattle,0.0,0,2020,7
2020-07-17,Seattle,1.016,1,2020,7
2020-07-18,Seattle,0.508,1,2020,7
2020-07-19,Seattle,0.0,0,2020,7
2020-07-20,Seattle,0.0,0,2020,7
2020-07-21,Seattle,0.0,0,2020,7
2020-07-22,Seattle,0.7619999999999999,1,2020,7
2020-07-23,Seattle,0.0,0,2020,7
2020-07-24,Seattle,0.0,0,2020,7
2020-07-25,Seattle,0.0,0,2020,7
2020-07-26,Seattle,0.0,0,2020,7
2020-07-27,Seattle,0.0,0,2020,7
2020-07-28,Seattle,0.0,0,2020,7
2020-07-29,Seattle,0.0,0,2020,7
2020-07-30,Seattle,0.0,0,2020,7
2020-07-31,Seattle,0.0,0,2020,7
2020-08-01,Seattle,0.0,0,2020,8
2020-08-02,Seattle,0.0,0,2020,8
2020-08-03,Seattle,0.0,0,2020,8
2020-08-04,Seattle,0.0,0,2020,8
2020-08-05,Seattle,0.0,0,2020,8
2020-08-06,Seattle,1.27,1,2020,8
2020-08-07,Seattle,7.112,1,2020,8
2020-08-08,Seattle,0.508,1,2020,8
2020-08-09,Seattle,0.7619999999999999,1,2020,8
2020-08-10,Seattle,0.0,0,2020,8
2020-08-11,Seattle,0.0,0,2020,8
2020-08-12,Seattle,0.0,0,2020,8
2020-08-13,Seattle,0.0,0,2020,8
2020-08-14,Seattle,0.0,0,2020,8
2020-08-15,Seattle,0.0,0,2020,8
2020-08-16,Seattle,0.0,0,2020,8
2020-08-17,Seattle,0.0,0,2020,8
2020-08-18,Seattle,0.0,0,2020,8
2020-08-19,Seattle,0.0,0,2020,8
2020-08-20,Seattle,1.016,1,2020,8
2020-08-21,Seattle,1.27,1,2020,8
2020-08-22,Seattle,0.7619999999999999,1,2020,8
2020-08-23,Seattle,0.0,0,2020,8
2020-08-24,Seattle,0.0,0,2020,8
2020-08-25,Seattle,0.0,0,2020,8
2020-08-26,Seattle,0.0,0,2020,8
2020-08-27,Seattle,0.0,0,2020,8
2020-08-28,Seattle,0.0,0,2020,8
2020-08-29,Seattle,0.0,0,2020,8
2020-08-30,Seattle,0.0,0,2020,8
2020-08-31,Seattle,0.508,1,2020,8
2020-09-01,Seattle,0.0,0,2020,9
2020-09-02,Seattle,0.0,0,2020,9
2020-09-03,Seattle,0.0,0,2020,9
2020-09-04,Seattle,0.0,0,2020,9
2020-09-05,Seattle,0.0,0,2020,9
2020-09-06,Seattle,0.0,0,2020,9
2020-09-07,Seattle,0.0,0,2020,9
2020-09-08,Seattle,0.0,0,2020,9
2020-09-09,Seattle,0.0,0,2020,9
2020-09-10,Seattle,0.0,0,2020,9
2020-09-11,Seattle,0.0,0,2020,9
2020-09-12,Seattle,0.0,0,2020,9
2020-09-13,Seattle,0.0,0,2020,9
2020-09-14,Seattle,0.0,0,2020,9
2020-09-15,Seattle,2.54,1,2020,9
2020-09-16,Seattle,0.508,1,2020,9
2020-09-17,Seattle,0.0,0,2020,9
2020-09-18,Seattle,0.0,0,2020,9
2020-09-28,Seattle,,0,2020,9
2020-09-29,Seattle,0.0,0,2020,9
2020-09-30,Seattle,0.0,0,2020,9
2020-10-01,Seattle,0.0,0,2020,10
2020-10-02,Seattle,0.0,0,2020,10
2020-10-03,Seattle,0.254,1,2020,10
2020-10-04,Seattle,1.5239999999999998,1,2020,10
2020-10-05,Seattle,0.508,1,2020,10
2020-10-06,Seattle,0.0,0,2020,10
2020-10-07,Seattle,0.0,0,2020,10
2020-10-08,Seattle,0.508,1,2020,10
2020-10-09,Seattle,0.0,0,2020,10
2020-10-10,Seattle,25.145999999999997,1,2020,10
2020-10-11,Seattle,0.7619999999999999,1,2020,10
2020-10-12,Seattle,14.731999999999998,1,2020,10
2020-10-13,Seattle,15.493999999999998,1,2020,10
2020-10-14,Seattle,0.508,1,2020,10
2020-10-15,Seattle,0.0,0,2020,10
2020-10-16,Seattle,0.0,0,2020,10
2020-10-17,Seattle,6.095999999999999,1,2020,10
2020-10-18,Seattle,0.508,1,2020,10
2020-10-19,Seattle,3.556,1,2020,10
2020-10-20,Seattle,5.842,1,2020,10
2020-10-21,Seattle,3.0479999999999996,1,2020,10
2020-10-22,Seattle,10.921999999999999,1,2020,10
2020-10-23,Seattle,1.27,1,2020,10
2020-10-24,Seattle,3.0479999999999996,1,2020,10
2020-10-25,Seattle,0.508,1,2020,10
2020-10-26,Seattle,0.254,1,2020,10
2020-10-27,Seattle,0.0,0,2020,10
2020-10-28,Seattle,0.0,0,2020,10
2020-10-29,Seattle,0.7619999999999999,1,2020,10
2020-10-30,Seattle,0.7619999999999999,1,2020,10
2020-10-31,Seattle,0.0,0,2020,10
2020-11-01,Seattle,0.0,0,2020,11
2020-11-02,Seattle,0.0,0,2020,11
2020-11-03,Seattle,2.2859999999999996,1,2020,11
2020-11-04,Seattle,19.812,1,2020,11
2020-11-05,Seattle,5.08,1,2020,11
2020-11-06,Seattle,3.8099999999999996,1,2020,11
2020-11-07,Seattle,0.7619999999999999,1,2020,11
2020-11-08,Seattle,0.508,1,2020,11
2020-11-09,Seattle,0.0,0,2020,11
2020-11-10,Seattle,2.794,1,2020,11
2020-11-11,Seattle,0.7619999999999999,1,2020,11
2020-11-12,Seattle,0.0,0,2020,11
2020-11-13,Seattle,24.383999999999997,1,2020,11
2020-11-14,Seattle,0.508,1,2020,11
2020-11-15,Seattle,11.684,1,2020,11
2020-11-16,Seattle,1.5239999999999998,1,2020,11
2020-11-17,Seattle,16.256,1,2020,11
2020-11-18,Seattle,13.97,1,2020,11
2020-11-19,Seattle,7.365999999999999,1,2020,11
2020-11-20,Seattle,1.5239999999999998,1,2020,11
2020-11-21,Seattle,0.7619999999999999,1,2020,11
2020-11-22,Seattle,0.0,0,2020,11
2020-11-23,Seattle,5.08,1,2020,11
2020-11-24,Seattle,1.778,1,2020,11
2020-11-25,Seattle,4.064,1,2020,11
2020-11-26,Seattle,1.016,1,2020,11
2020-11-27,Seattle,0.7619999999999999,1,2020,11
2020-11-28,Seattle,2.2859999999999996,1,2020,11
2020-11-29,Seattle,1.27,1,2020,11
2020-11-30,Seattle,11.43,1,2020,11
2020-12-01,Seattle,0.0,0,2020,12
2020-12-02,Seattle,0.0,0,2020,12
2020-12-03,Seattle,0.0,0,2020,12
2020-12-04,Seattle,0.0,0,2020,12
2020-12-05,Seattle,0.0,0,2020,12
2020-12-06,Seattle,0.254,1,2020,12
2020-12-07,Seattle,0.0,0,2020,12
2020-12-08,Seattle,1.778,1,2020,12
2020-12-09,Seattle,14.731999999999998,1,2020,12
2020-12-10,Seattle,0.0,0,2020,12
2020-12-11,Seattle,0.7619999999999999,1,2020,12
2020-12-12,Seattle,0.0,0,2020,12
2020-12-13,Seattle,1.778,1,2020,12
2020-12-14,Seattle,4.826,1,2020,12
2020-12-15,Seattle,6.095999999999999,1,2020,12
2020-12-16,Seattle,1.5239999999999998,1,2020,12
2020-12-17,Seattle,13.208,1,2020,12
2020-12-18,Seattle,2.794,1,2020,12
2020-12-19,Seattle,2.032,1,2020,12
2020-12-20,Seattle,9.398,1,2020,12
2020-12-21,Seattle,16.256,1,2020,12
2020-12-22,Seattle,61.467999999999996,1,2020,12
2020-12-23,Seattle,0.0,0,2020,12
2020-12-24,Seattle,0.0,0,2020,12
2020-12-25,Seattle,0.7619999999999999,1,2020,12
2020-12-26,Seattle,12.191999999999998,1,2020,12
2020-12-27,Seattle,2.794,1,2020,12
2020-12-28,Seattle,3.556,1,2020,12
2020-12-29,Seattle,0.7619999999999999,1,2020,12
2020-12-30,Seattle,12.191999999999998,1,2020,12
2020-12-31,Seattle,12.7,1,2020,12
2021-01-01,Seattle,2.794,1,2021,1
2021-01-02,Seattle,10.668,1,2021,1
2021-01-03,Seattle,40.64,1,2021,1
2021-01-04,Seattle,16.509999999999998,1,2021,1
2021-01-05,Seattle,9.143999999999998,1,2021,1
2021-01-06,Seattle,26.669999999999998,1,2021,1
2021-01-07,Seattle,0.0,0,2021,1
2021-01-08,Seattle,2.54,1,2021,1
2021-01-09,Seattle,5.08,1,2021,1
2021-01-10,Seattle,2.54,1,2021,1
2021-01-11,Seattle,0.7619999999999999,1,2021,1
2021-01-12,Seattle,43.687999999999995,1,2021,1
2021-01-13,Seattle,24.892,1,2021,1
2021-01-14,Seattle,0.0,0,2021,1
2021-01-15,Seattle,4.826,1,2021,1
2021-01-16,Seattle,0.508,1,2021,1
2021-01-17,Seattle,1.27,1,2021,1
2021-01-18,Seattle,0.0,0,2021,1
2021-01-19,Seattle,0.0,0,2021,1
2021-01-20,Seattle,0.0,0,2021,1
2021-01-21,Seattle,1.27,1,2021,1
2021-01-22,Seattle,0.508,1,2021,1
2021-01-23,Seattle,0.0,0,2021,1
2021-01-24,Seattle,2.032,1,2021,1
2021-01-25,Seattle,4.064,1,2021,1
2021-01-26,Seattle,0.0,0,2021,1
2021-01-27,Seattle,2.2859999999999996,1,2021,1
2021-01-28,Seattle,5.334,1,2021,1
2021-01-29,Seattle,4.3180000000000005,1,2021,1
2021-01-30,Seattle,3.0479999999999996,1,2021,1
2021-01-31,Seattle,5.334,1,2021,1
2021-02-01,Seattle,11.937999999999999,1,2021,2
2021-02-02,Seattle,18.287999999999997,1,2021,2
2021-02-03,Seattle,10.668,1,2021,2
2021-02-04,Seattle,0.7619999999999999,1,2021,2
2021-02-05,Seattle,2.794,1,2021,2
2021-02-06,Seattle,1.27,1,2021,2
2021-02-07,Seattle,1.778,1,2021,2
2021-02-08,Seattle,4.571999999999999,1,2021,2
2021-02-09,Seattle,0.508,1,2021,2
2021-02-10,Seattle,0.0,0,2021,2
2021-02-11,Seattle,0.0,0,2021,2
2021-02-12,Seattle,1.27,1,2021,2
2021-02-13,Seattle,23.622,1,2021,2
2021-02-14,Seattle,10.413999999999998,1,2021,2
2021-02-15,Seattle,15.239999999999998,1,2021,2
2021-02-16,Seattle,3.302,1,2021,2
2021-02-17,Seattle,0.508,1,2021,2
2021-02-18,Seattle,0.0,0,2021,2
2021-02-19,Seattle,2.032,1,2021,2
2021-02-23,Seattle,,0,2021,2
2021-02-24,Seattle,4.826,1,2021,2
2021-02-25,Seattle,3.556,1,2021,2
2021-02-26,Seattle,0.254,1,2021,2
2021-02-27,Seattle,3.556,1,2021,2
2021-02-28,Seattle,0.508,1,2021,2
2021-03-01,Seattle,0.0,0,2021,3
2021-03-02,Seattle,0.254,1,2021,3
2021-03-04,Seattle,,0,2021,3
2021-03-05,Seattle,10.16,1,2021,3
2021-03-08,Seattle,,0,2021,3
2021-03-09,Seattle,0.0,0,2021,3
2021-03-10,Seattle,0.0,0,2021,3
2021-03-11,Seattle,0.0,0,2021,3
2021-03-12,Seattle,0.0,0,2021,3
2021-03-13,Seattle,0.0,0,2021,3
2021-03-14,Seattle,0.0,0,2021,3
2021-03-15,Seattle,8.128,1,2021,3
2021-03-16,Seattle,0.0,0,2021,3
2021-03-17,Seattle,0.0,0,2021,3
2021-03-18,Seattle,0.0,0,2021,3
2021-03-19,Seattle,5.334,1,2021,3
2021-03-21,Seattle,,0,2021,3
2021-03-22,Seattle,8.128,1,2021,3
2021-03-23,Seattle,1.5239999999999998,1,2021,3
2021-03-26,Seattle,,0,2021,3
2021-03-28,Seattle,,0,2021,3
2021-03-29,Seattle,8.636000000000001,1,2021,3
2021-03-30,Seattle,0.254,1,2021,3
2021-04-05,Seattle,,0,2021,4
2021-04-06,Seattle,0.0,0,2021,4
2021-04-07,Seattle,0.0,0,2021,4
2021-04-08,Seattle,3.302,1,2021,4
2021-04-09,Seattle,0.0,0,2021,4
2021-04-10,Seattle,0.508,1,2021,4
2021-04-11,Seattle,0.0,0,2021,4
2021-04-12,Seattle,0.0,0,2021,4
2021-04-13,Seattle,0.0,0,2021,4
